1	293 
2	163 
3	120 
4	60 
5	11 
6	119 
7	51 
8	42 
9	49 
10	153 
11	19 
12	223 
13	102 
14	192 
15	119 
16	5 
17	78 
18	230 
19	209 
20	211 
21	246 
22	110 
23	1 
24	175 
25	291 
26	130 
27	54 
28	234 
29	272 
30	289 
31	275 
32	17 
33	230 
34	233 
35	264 
36	210 
37	48 
38	201 
39	129 
40	346 
41	230 
42	125 
43	249 
44	228 
45	305 
46	180 
47	107 
48	38 
49	225 
50	213 
51	258 
52	12 
53	251 
54	282 
55	307 
56	291 
57	165 
58	124 
59	118 
60	106 
61	11 
62	128 
63	47 
64	27 
65	137 
66	191 
67	162 
68	21 
69	34 
70	327 
71	356 
72	286 
73	67 
74	311 
75	64 
76	62 
77	133 
78	78 
79	113 
80	152 
81	96 
82	214 
83	236 
84	211 
85	152 
86	52 
87	129 
88	230 
89	41 
90	211 
91	355 
92	177 
93	186 
94	174 
95	85 
96	235 
97	123 
98	233 
99	66 
100	183 
101	56 
102	341 
103	310 
104	318 
105	192 
106	28 
107	229 
108	17 
109	55 
110	101 
111	16 
112	269 
113	305 
114	156 
115	161 
116	160 
117	230 
118	161 
119	265 
120	120 
121	282 
122	233 
123	242 
124	166 
125	99 
126	326 
127	348 
128	79 
129	83 
130	335 
131	152 
132	208 
133	225 
134	143 
135	288 
136	56 
137	94 
138	337 
139	269 
140	132 
141	79 
142	26 
143	23 
144	287 
145	282 
146	100 
147	150 
148	240 
149	278 
150	165 
151	65 
152	299 
153	170 
154	305 
155	107 
156	27 
157	154 
158	255 
159	351 
160	261 
161	191 
162	55 
163	210 
164	117 
165	61 
166	191 
167	12 
168	100 
169	351 
170	161 
171	329 
172	164 
173	156 
174	32 
175	123 
176	146 
177	338 
178	33 
179	71 
180	203 
181	319 
182	39 
183	284 
184	323 
185	240 
186	123 
187	101 
188	56 
189	264 
190	325 
191	192 
192	265 
193	39 
194	74 
195	174 
196	159 
197	337 
198	156 
199	92 
200	338 
201	333 
202	70 
203	3 
204	227 
205	210 
206	283 
207	214 
208	95 
209	60 
210	236 
211	256 
212	187 
213	30 
214	194 
215	142 
216	132 
217	36 
218	187 
219	55 
220	25 
221	77 
222	118 
223	228 
224	199 
225	192 
226	318 
227	152 
228	26 
