1	740
1	790
1	981
1	985
1	987
1	992
2	731
2	753
2	772
2	804
2	919
2	987
3	253
3	405
3	488
3	806
3	883
3	918
4	928
4	964
4	982
4	993
4	997
4	999
5	102
5	373
5	418
5	504
5	878
5	921
6	206
6	273
6	373
6	418
6	504
6	900
7	803
7	899
7	915
7	928
7	995
7	1000
8	497
8	785
8	853
8	922
8	926
8	980
9	134
9	978
9	989
9	995
9	998
9	999
10	104
10	750
10	834
10	880
10	909
10	999
11	311
11	958
11	983
11	988
11	996
11	999
12	568
12	591
12	608
12	695
12	733
12	979
13	17
13	952
13	973
13	975
13	980
13	990
14	295
14	683
14	689
14	751
14	872
14	914
15	779
15	948
15	966
15	970
15	980
15	990
16	839
16	843
16	887
16	929
16	933
16	953
17	13
17	400
17	639
17	834
17	912
17	953
18	939
18	957
18	979
18	984
18	990
18	994
19	566
19	880
19	898
19	909
19	949
19	986
20	517
20	923
20	981
20	985
20	987
20	992
21	824
21	850
21	976
21	978
21	993
21	999
22	629
22	720
22	949
22	957
22	979
22	994
23	824
23	913
23	969
23	974
23	991
23	1000
24	525
24	603
24	965
24	968
24	993
24	999
25	546
25	588
25	838
25	888
25	926
25	1000
26	729
26	871
26	927
26	941
26	957
26	977
27	382
27	412
27	464
27	483
27	971
27	975
28	145
28	765
28	874
28	959
28	991
28	1000
29	539
29	820
29	873
29	890
29	930
29	956
30	118
30	917
30	921
30	945
30	990
30	997
31	289
31	296
31	361
31	417
31	690
31	855
32	330
32	837
32	900
32	910
32	933
32	944
33	824
33	858
33	968
33	996
33	998
33	999
34	185
34	247
34	250
34	319
34	801
34	910
35	580
35	936
35	981
35	985
35	987
35	992
36	284
36	403
36	416
36	478
36	565
36	718
37	766
37	767
37	934
37	985
37	987
37	992
38	805
38	837
38	894
38	929
38	933
38	951
39	143
39	792
39	853
39	888
39	898
39	926
40	629
40	973
40	978
40	993
40	998
40	999
41	965
41	967
41	989
41	993
41	998
41	999
42	757
42	923
42	957
42	977
42	984
42	997
43	63
43	911
43	937
43	975
43	980
43	990
44	53
44	371
44	475
44	888
44	926
44	986
45	315
45	510
45	704
45	714
45	862
45	918
46	498
46	602
46	634
46	658
46	769
46	996
47	284
47	479
47	748
47	780
47	850
47	856
48	349
48	967
48	971
48	976
48	998
48	999
49	732
49	899
49	974
49	980
49	991
49	1000
50	115
50	683
50	688
50	827
50	872
50	914
51	63
51	746
51	819
51	880
51	893
51	909
52	743
52	919
52	931
52	973
52	977
52	997
53	44
53	404
53	952
53	970
53	980
53	990
54	869
54	973
54	975
54	985
54	987
54	992
55	272
55	938
55	940
55	974
55	991
55	1000
56	929
56	944
56	967
56	977
56	979
56	994
57	495
57	798
57	895
57	927
57	941
57	997
58	384
58	910
58	929
58	930
58	933
58	991
59	823
59	868
59	912
59	966
59	970
59	990
60	820
60	848
60	939
60	991
60	995
60	1000
61	965
61	969
61	989
61	991
61	993
61	999
62	916
62	982
62	987
62	988
62	998
62	999
63	43
63	51
63	955
63	984
63	986
63	997
64	854
64	881
64	882
64	912
64	930
64	990
65	382
65	412
65	464
65	483
65	818
65	831
66	781
66	934
66	958
66	969
66	991
66	1000
67	789
67	900
67	929
67	933
67	937
67	967
68	418
68	468
68	827
68	872
68	875
68	914
69	289
69	296
69	361
69	417
69	606
69	880
70	102
70	206
70	308
70	418
70	504
70	975
71	715
71	753
71	764
71	772
71	804
71	971
72	891
72	972
72	981
72	985
72	987
72	992
73	765
73	936
73	940
73	985
73	987
73	992
74	515
74	672
74	753
74	804
74	854
74	978
75	362
75	503
75	661
75	786
75	817
75	975
76	895
76	973
76	985
76	986
76	987
76	992
77	931
77	988
77	989
77	991
77	993
77	998
78	754
78	973
78	980
78	981
78	987
78	992
79	514
79	621
79	804
79	853
79	922
79	926
80	823
80	843
80	902
80	928
80	991
80	1000
81	453
81	917
81	982
81	983
81	993
81	996
82	381
82	661
82	780
82	850
82	856
82	987
83	383
83	964
83	983
83	993
83	996
83	999
84	106
84	139
84	642
84	834
84	850
84	856
85	588
85	618
85	705
85	772
85	854
85	953
86	244
86	875
86	884
86	925
86	970
86	980
87	280
87	813
87	856
87	859
87	931
87	994
88	449
88	983
88	993
88	996
88	997
88	998
89	264
89	376
89	841
89	887
89	929
89	933
90	263
90	436
90	467
90	492
90	576
90	975
91	127
91	479
91	506
91	752
91	850
91	856
92	660
92	919
92	950
92	961
92	993
92	997
93	540
93	669
93	785
93	888
93	922
93	926
94	541
94	858
94	904
94	919
94	979
94	997
95	919
95	976
95	983
95	996
95	998
95	999
96	155
96	202
96	244
96	561
96	770
96	796
97	837
97	887
97	910
97	933
97	943
97	951
98	312
98	774
98	972
98	988
98	993
98	999
99	187
99	209
99	356
99	398
99	535
99	786
100	498
100	545
100	688
100	689
100	872
100	914
101	726
101	905
101	921
101	937
101	966
101	990
102	5
102	70
102	206
102	501
102	504
102	910
103	557
103	590
103	638
103	641
103	983
103	985
104	10
104	798
104	893
104	898
104	909
104	974
105	862
105	957
105	961
105	983
105	994
105	997
106	84
106	751
106	788
106	792
106	922
106	926
107	669
107	944
107	962
107	989
107	991
107	1000
108	283
108	519
108	794
108	910
108	929
108	933
109	129
109	682
109	974
109	991
109	995
109	1000
110	831
110	970
110	972
110	983
110	998
110	999
111	828
111	833
111	961
111	977
111	984
111	994
112	858
112	961
112	966
112	975
112	980
112	990
113	830
113	930
113	942
113	943
113	972
113	1000
114	330
114	939
114	959
114	986
114	995
114	1000
115	50
115	174
115	955
115	979
115	986
115	997
116	557
116	590
116	638
116	641
116	762
116	1000
117	819
117	962
117	974
117	991
117	993
117	1000
118	30
118	928
118	981
118	985
118	987
118	992
119	181
119	693
119	963
119	970
119	975
119	990
120	690
120	938
120	952
120	963
120	975
120	990
121	412
121	415
121	871
121	895
121	927
121	941
122	155
122	634
122	658
122	796
122	868
122	967
123	824
123	888
123	922
123	926
123	989
123	1000
124	317
124	569
124	592
124	900
124	929
124	933
125	222
125	717
125	976
125	989
125	996
125	999
126	232
126	779
126	984
126	986
126	994
126	997
127	91
127	178
127	653
127	850
127	856
127	975
128	691
128	859
128	934
128	967
128	986
128	997
129	109
129	756
129	978
129	996
129	998
129	999
130	705
130	781
130	978
130	982
130	989
130	996
131	161
131	580
131	590
131	638
131	641
131	998
132	247
132	250
132	319
132	330
132	561
132	993
133	586
133	691
133	715
133	761
133	854
133	947
134	9
134	577
134	606
134	791
134	834
134	877
135	812
135	866
135	949
135	967
135	984
135	986
136	595
136	801
136	957
136	979
136	985
136	986
137	547
137	642
137	681
137	780
137	850
137	856
138	549
138	701
138	817
