1	1613
1	1891
1	1933
1	1981
1	1983
1	1994
2	67
2	1740
2	1760
2	1813
2	1896
2	1904
3	646
3	1916
3	1974
3	1990
3	1998
3	2000
4	31
4	459
4	1986
4	1992
4	1997
4	1999
5	1364
5	1641
5	1898
5	1913
5	1924
5	1925
6	1566
6	1585
6	1811
6	1902
6	1915
6	1942
7	235
7	716
7	747
7	871
7	915
7	1389
8	1854
8	1904
8	1957
8	1969
8	1971
8	1976
9	777
9	1803
9	1966
9	1979
9	1983
9	1994
10	1631
10	1863
10	1883
10	1914
10	1947
10	1953
11	1401
11	1529
11	1732
11	1775
11	1866
11	1920
12	346
12	956
12	1170
12	1251
12	1438
12	1451
13	1523
13	1731
13	1827
13	1830
13	1923
13	1942
14	580
14	1299
14	1718
14	1787
14	1810
14	1846
15	550
15	680
15	1462
15	1506
15	1806
15	1920
16	1872
16	1897
16	1946
16	1990
16	1991
16	2000
17	253
17	274
17	517
17	776
17	813
17	875
18	1536
18	1680
18	1815
18	1818
18	1855
18	1963
19	1420
19	1502
19	1992
19	1993
19	1997
19	1999
20	1815
20	1838
20	1850
20	1917
20	1942
20	1949
21	1740
21	1764
21	1833
21	1862
21	1881
21	1907
22	417
22	1406
22	1476
22	1515
22	1525
22	1918
23	1465
23	1535
23	1673
23	1781
23	1869
23	1872
24	279
24	846
24	1655
24	1705
24	1733
24	1742
25	1452
25	1592
25	1705
25	1733
25	1742
25	1992
26	1810
26	1930
26	1939
26	1945
26	1950
26	1951
27	1712
27	1958
27	1974
27	1984
27	1988
27	2000
28	1127
28	1350
28	1756
28	1969
28	1971
28	1976
29	460
29	1939
29	1945
29	1950
29	1951
29	1983
30	1018
30	1367
30	1376
30	1490
30	1508
30	1679
31	4
31	1394
31	1437
31	1760
31	1813
31	1896
32	469
32	1260
32	1502
32	1509
32	1566
32	1715
33	1364
33	1827
33	1835
33	1973
33	1995
33	1996
34	748
34	1476
34	1515
34	1525
34	1603
34	1993
35	176
35	353
