degree distribution (probability density function of the degree in logarithmic bins) 
6.81671	0.147724
10.29	0.056138
14.7177	0.0245356
20.1585	0.0114377
28.48	0.00737453
39.9444	0.00374296
56.375	0.00195448
81.1905	0.000723333
117.632	0.00046134
165.308	0.000222515
198	1.2066e-05

degree distribution (degree-occurrences) 
6	0.161
7	0.117
8	0.093
9	0.07
10	0.046
11	0.04
12	0.044
13	0.03
14	0.033
15	0.018
16	0.028
17	0.015
18	0.02
19	0.015
20	0.014
21	0.011
22	0.012
23	0.007
24	0.003
25	0.011
26	0.013
27	0.012
28	0.007
29	0.004
30	0.008
31	0.006
32	0.005
33	0.005
34	0.004
35	0.004
36	0.005
37	0.009
38	0.006
39	0.003
40	0.004
41	0.006
42	0.004
43	0.003
44	0.003
45	0.003
47	0.003
48	0.001
49	0.003
50	0.001
51	0.004
52	0.004
53	0.002
54	0.003
55	0.003
56	0.002
57	0.001
58	0.005
60	0.002
61	0.004
62	0.002
66	0.003
68	0.001
70	0.001
71	0.003
73	0.001
75	0.002
76	0.001
77	0.001
78	0.001
79	0.002
80	0.001
84	0.001
85	0.002
92	0.001
93	0.001
96	0.001
97	0.001
98	0.001
99	0.001
101	0.001
103	0.001
107	0.001
110	0.001
111	0.001
113	0.001
115	0.002
118	0.001
120	0.001
122	0.002
123	0.001
126	0.001
127	0.001
128	0.001
137	0.001
138	0.001
143	0.001
146	0.001
150	0.002
155	0.002
161	0.002
181	0.002
184	0.001
187	0.001
195	0.001
198	0.001

