1	7 
2	17 
3	20 
4	1 
5	9 
6	14 
7	11 
8	17 
9	4 
10	10 
11	7 
12	9 
13	6 
14	8 
15	19 
16	20 
17	4 
18	7 
19	20 
20	1 
21	11 
22	4 
23	3 
24	7 
25	4 
26	16 
27	4 
28	1 
29	1 
30	1 
31	20 
32	1 
33	17 
34	1 
35	10 
36	21 
37	4 
38	7 
39	14 
40	1 
41	18 
42	7 
43	10 
44	17 
45	6 
46	15 
47	22 
48	14 
49	20 
50	1 
51	7 
52	22 
53	14 
54	14 
55	21 
56	18 
57	17 
58	11 
59	13 
60	21 
61	17 
62	12 
63	1 
64	20 
65	19 
66	4 
67	6 
68	4 
69	23 
70	20 
71	1 
72	20 
73	21 
74	18 
75	14 
76	17 
77	20 
78	13 
79	8 
80	6 
81	6 
82	18 
83	20 
84	4 
85	1 
86	17 
87	8 
88	20 
89	22 
90	4 
91	17 
92	4 
93	11 
94	4 
95	2 
96	13 
97	8 
98	22 
99	11 
100	6 
101	17 
102	16 
103	1 
104	16 
105	3 
106	19 
107	1 
108	10 
109	7 
110	20 
111	6 
112	21 
113	13 
114	6 
115	11 
116	11 
117	3 
118	14 
119	7 
120	1 
121	6 
122	18 
123	2 
124	14 
125	22 
126	20 
127	17 
128	11 
129	1 
130	8 
131	11 
132	1 
133	11 
134	1 
135	11 
136	22 
137	13 
138	4 
139	8 
140	13 
141	4 
142	1 
143	11 
144	4 
145	11 
146	9 
147	4 
148	7 
149	22 
150	11 
151	4 
152	5 
153	23 
154	4 
155	1 
156	11 
157	12 
158	4 
159	7 
160	7 
161	2 
162	14 
163	15 
164	15 
165	1 
166	14 
167	13 
168	20 
169	6 
170	15 
171	8 
172	6 
173	20 
174	13 
175	4 
176	8 
177	6 
178	20 
179	10 
180	20 
181	14 
182	4 
183	4 
184	5 
185	20 
186	3 
187	18 
188	19 
189	4 
190	18 
191	20 
192	13 
193	20 
194	10 
195	17 
196	1 
197	17 
198	4 
199	12 
200	17 
201	3 
202	11 
203	23 
204	21 
205	14 
206	22 
207	2 
208	15 
209	10 
210	17 
211	23 
212	1 
213	17 
214	14 
215	4 
216	17 
217	6 
218	4 
219	13 
220	4 
221	11 
222	5 
223	13 
224	8 
225	6 
226	4 
227	2 
228	6 
229	12 
230	11 
231	14 
232	3 
233	11 
234	18 
235	6 
236	15 
237	19 
238	22 
239	4 
240	1 
241	16 
242	23 
243	9 
244	6 
245	22 
246	12 
247	1 
248	14 
249	14 
250	6 
251	10 
252	12 
253	17 
254	1 
255	3 
256	6 
257	17 
258	6 
259	11 
260	13 
261	7 
262	2 
263	22 
264	17 
265	1 
266	13 
267	11 
268	4 
269	2 
270	5 
271	13 
272	8 
273	17 
274	23 
275	17 
276	4 
277	17 
278	9 
279	17 
280	19 
281	4 
282	7 
283	4 
284	4 
285	5 
286	11 
287	22 
288	13 
289	13 
290	12 
291	1 
292	9 
293	20 
294	6 
295	6 
296	4 
297	17 
298	17 
299	4 
300	15 
301	17 
302	20 
303	6 
304	8 
305	1 
306	1 
307	2 
308	4 
309	10 
310	4 
311	5 
312	13 
313	6 
314	11 
315	1 
316	19 
317	17 
318	8 
319	1 
320	19 
321	3 
322	1 
323	6 
324	3 
325	8 
326	12 
327	17 
328	3 
329	17 
330	21 
331	20 
332	7 
333	19 
334	14 
335	22 
336	4 
337	4 
338	1 
339	1 
340	1 
341	6 
342	4 
343	8 
344	22 
345	9 
346	18 
347	17 
348	9 
349	1 
350	1 
351	1 
352	20 
353	1 
354	17 
355	17 
356	20 
357	20 
358	10 
359	20 
360	4 
361	12 
362	14 
363	20 
364	6 
365	21 
366	3 
367	4 
368	4 
369	2 
370	8 
371	23 
372	1 
373	22 
374	9 
375	11 
376	3 
377	9 
378	10 
379	6 
380	19 
381	2 
382	1 
383	17 
384	4 
385	20 
386	1 
387	22 
388	9 
389	13 
390	1 
391	10 
392	19 
393	8 
394	17 
395	21 
396	17 
397	16 
398	10 
399	8 
400	1 
401	14 
402	16 
403	1 
404	22 
405	10 
406	6 
407	11 
408	15 
409	7 
410	11 
411	11 
412	6 
413	7 
414	9 
415	13 
416	1 
417	14 
418	1 
419	1 
420	12 
421	9 
422	22 
423	22 
424	1 
425	17 
426	2 
427	1 
428	18 
429	4 
430	22 
431	7 
432	11 
433	1 
434	3 
435	4 
436	17 
437	4 
438	7 
439	1 
440	16 
441	17 
442	17 
443	1 
444	12 
445	1 
446	2 
447	8 
448	13 
449	1 
450	5 
451	13 
452	4 
453	1 
454	11 
455	10 
456	4 
457	18 
458	15 
459	13 
460	11 
461	1 
462	22 
463	17 
464	1 
465	4 
466	12 
467	5 
468	11 
469	9 
470	4 
471	11 
472	20 
473	1 
474	22 
475	4 
476	17 
477	12 
478	17 
479	1 
480	13 
481	21 
482	11 
483	11 
484	1 
485	17 
486	4 
487	9 
488	4 
489	1 
490	11 
491	17 
492	18 
493	10 
494	9 
495	3 
496	18 
497	6 
498	13 
499	9 
500	22 
501	4 
502	2 
503	4 
504	7 
505	4 
506	22 
507	3 
508	12 
509	13 
510	8 
511	21 
512	17 
513	18 
514	1 
515	1 
516	20 
517	11 
518	1 
519	17 
520	22 
521	1 
522	13 
523	14 
524	8 
525	15 
526	16 
527	11 
528	14 
529	6 
530	13 
531	13 
532	4 
533	5 
534	6 
535	11 
536	17 
537	4 
538	12 
539	6 
540	11 
541	21 
542	22 
543	11 
544	5 
545	22 
546	14 
547	4 
548	5 
549	4 
550	6 
551	11 
552	13 
553	11 
554	7 
555	1 
556	8 
557	11 
558	14 
559	17 
560	6 
561	9 
562	11 
563	1 
564	5 
565	11 
566	20 
567	11 
568	1 
569	17 
570	22 
571	4 
572	13 
573	3 
574	10 
575	16 
576	1 
577	14 
578	15 
579	1 
580	15 
581	5 
582	1 
583	13 
584	7 
585	10 
586	6 
587	4 
588	12 
589	17 
590	7 
591	10 
592	1 
593	17 
594	4 
595	11 
596	17 
597	1 
598	17 
599	14 
600	17 
601	13 
602	16 
603	17 
604	17 
605	1 
606	5 
607	17 
608	17 
609	2 
610	12 
611	11 
612	7 
613	1 
614	6 
615	4 
616	1 
617	11 
618	8 
619	20 
620	4 
621	12 
622	7 
623	1 
624	1 
625	21 
626	4 
627	22 
628	4 
629	4 
630	4 
631	7 
632	4 
633	11 
634	20 
635	12 
636	6 
637	3 
638	16 
639	22 
640	12 
641	20 
642	13 
643	18 
644	15 
645	11 
646	6 
647	12 
648	4 
649	12 
650	1 
651	10 
652	8 
653	16 
654	6 
655	5 
656	16 
657	17 
658	4 
659	11 
660	11 
661	17 
662	8 
663	6 
664	4 
665	10 
666	4 
667	2 
668	1 
669	4 
670	18 
671	11 
672	7 
673	6 
674	1 
675	1 
676	17 
677	7 
678	4 
679	4 
680	4 
681	22 
682	12 
683	17 
684	4 
685	22 
686	11 
687	10 
688	6 
689	4 
690	18 
691	4 
692	8 
693	1 
694	1 
695	1 
696	18 
697	2 
698	6 
699	4 
700	1 
701	21 
702	1 
703	9 
704	22 
705	11 
706	6 
707	14 
708	17 
709	13 
710	1 
711	12 
712	11 
713	2 
714	20 
715	22 
716	11 
717	11 
718	12 
719	17 
720	17 
721	22 
722	4 
723	1 
724	6 
725	6 
726	20 
727	16 
728	11 
729	14 
730	13 
731	3 
732	1 
733	4 
734	8 
735	11 
736	1 
737	6 
738	22 
739	22 
740	20 
741	1 
742	20 
743	4 
744	4 
745	1 
746	1 
747	14 
748	1 
749	4 
750	11 
751	11 
752	17 
753	17 
754	3 
755	4 
756	1 
757	12 
758	1 
759	20 
760	8 
761	4 
762	10 
763	20 
764	17 
765	22 
766	1 
767	17 
768	9 
769	1 
770	22 
771	4 
772	8 
773	17 
774	17 
775	4 
776	20 
777	6 
778	22 
779	14 
780	7 
781	17 
782	2 
783	4 
784	3 
785	4 
786	1 
787	7 
788	6 
789	7 
790	12 
791	1 
792	4 
793	22 
794	7 
795	22 
796	10 
797	1 
798	8 
799	13 
800	11 
801	1 
802	17 
803	4 
804	1 
805	10 
806	4 
807	4 
808	20 
809	2 
810	17 
811	11 
812	10 
813	1 
814	17 
815	1 
816	7 
817	6 
818	10 
819	1 
820	11 
821	17 
822	6 
823	20 
824	3 
825	3 
826	1 
827	4 
828	14 
829	4 
830	1 
831	17 
832	7 
833	8 
834	14 
835	4 
836	1 
837	4 
838	3 
839	17 
840	1 
841	8 
842	20 
843	22 
844	17 
845	17 
846	11 
847	17 
848	4 
849	13 
850	10 
851	17 
852	17 
853	17 
854	14 
855	4 
856	20 
857	4 
858	4 
859	1 
860	10 
861	11 
862	4 
863	10 
864	6 
865	12 
866	11 
867	6 
868	11 
869	8 
870	1 
871	13 
872	6 
873	7 
874	11 
875	20 
876	20 
877	13 
878	1 
879	7 
880	20 
881	14 
882	4 
883	1 
884	13 
885	6 
886	11 
887	20 
888	22 
889	17 
890	1 
891	14 
892	11 
893	1 
894	22 
895	4 
896	4 
897	6 
898	11 
899	13 
900	17 
901	17 
902	6 
903	11 
904	7 
905	1 
906	4 
907	1 
908	17 
909	4 
910	7 
911	11 
912	7 
913	22 
914	17 
915	17 
916	4 
917	6 
918	22 
919	11 
920	20 
921	17 
922	17 
923	13 
924	1 
925	6 
926	20 
927	4 
928	20 
929	1 
930	11 
931	11 
932	20 
933	11 
934	11 
935	11 
936	11 
937	6 
938	11 
939	17 
940	17 
941	1 
942	6 
943	1 
944	6 
945	17 
946	11 
947	1 
948	20 
949	20 
950	1 
951	17 
952	1 
953	1 
954	11 
955	11 
956	11 
957	11 
958	11 
959	17 
960	4 
961	17 
962	1 
963	4 
964	11 
965	4 
966	4 
967	4 
968	4 
969	17 
970	17 
971	17 
972	1 
973	1 
974	4 
975	11 
976	11 
977	17 
978	17 
979	17 
980	11 
981	1 
982	4 
983	4 
984	1 
985	1 
986	4 
987	1 
988	17 
989	17 
990	4 
991	4 
992	4 
993	4 
994	4 
995	4 
996	1 
997	4 
998	1 
999	1 
1000	1 
