1	4059
1	4685
1	4773
1	6063
1	6604
1	6869
2	5652
2	6234
2	6372
2	6436
2	6492
2	6662
3	2687
3	2741
3	3814
3	4169
3	5770
3	5877
4	1346
4	5306
4	5579
4	5667
4	6015
4	6073
5	3574
5	5628
5	6855
5	6889
5	6895
5	6900
6	1681
6	3574
6	4850
6	5105
6	5437
6	6812
7	5914
7	6478
7	6742
7	6854
7	6955
7	7000
8	5578
8	5643
8	5733
8	6092
8	6379
8	6955
9	6877
9	6896
9	6954
9	6970
9	6973
9	6980
10	3374
10	4230
10	4931
10	6902
10	6939
10	6996
11	2719
11	6654
11	6709
11	6748
11	6843
11	6986
12	156
12	2286
12	4017
12	4725
12	5643
12	6379
13	32
13	1687
13	6554
13	6855
13	6894
13	6895
14	1417
14	5963
14	6227
14	6860
14	6905
14	6972
15	1340
15	3009
15	4466
15	4856
15	4957
15	6086
16	903
16	3280
16	4558
16	4699
16	5259
16	6892
17	2011
17	2809
17	3214
17	3341
17	4698
17	5300
18	1704
18	4444
18	6517
18	6627
18	6801
18	6893
19	5077
19	6332
19	6750
19	6758
19	6879
19	6884
20	667
20	1115
20	1459
20	2344
20	2828
20	3414
21	1212
21	2119
21	2203
21	5709
21	5848
21	6753
22	5870
22	5998
22	6172
22	6223
22	6440
22	6622
23	237
23	776
23	1343
23	2307
23	4469
23	6969
24	212
24	838
24	2358
24	4181
24	4743
24	5826
25	3949
25	5167
25	5886
25	6465
25	6836
25	6874
26	6702
26	6830
26	6842
26	6936
26	6968
26	6982
27	2734
27	3742
27	5946
27	5979
27	6138
27	6209
28	6382
28	6915
28	6924
28	6930
28	6952
28	6971
29	1885
29	2859
29	3193
29	3855
29	3957
29	4286
30	298
30	5603
30	6506
30	6559
30	6587
30	6667
31	668
31	4550
31	5266
31	6214
31	6314
31	6451
32	13
32	2369
32	3651
32	3958
32	5905
32	6088
33	3328
33	6525
33	6567
33	6597
33	6810
33	7000
34	5148
34	5168
34	6219
34	6506
34	6576
34	6587
35	6548
35	6578
35	6745
35	6930
35	6952
35	6971
36	1521
36	6915
36	6930
36	6952
36	6957
36	6971
37	6438
37	6678
37	6872
37	6917
37	6920
37	6928
38	6208
38	6671
38	6796
38	6817
38	6893
38	6952
