1	614
1	695
1	833
1	969
1	985
1	992
2	294
2	732
2	898
2	899
2	908
2	984
3	152
3	605
3	866
3	897
3	938
3	950
4	402
4	634
4	777
4	857
4	913
4	945
5	313
5	960
5	963
5	965
5	981
5	997
6	908
6	917
6	949
6	972
6	984
6	986
7	260
7	792
7	839
7	895
7	931
7	967
8	628
8	849
8	933
8	973
8	977
8	995
9	224
9	960
9	965
9	985
9	987
9	991
10	529
10	767
10	867
10	976
10	982
10	996
11	73
11	678
11	917
11	936
11	944
11	984
12	15
12	18
12	849
12	955
12	980
12	990
13	745
13	910
13	931
13	971
13	985
13	997
14	245
14	463
14	507
14	550
14	722
14	796
15	12
15	452
15	966
15	980
15	994
15	1000
16	262
16	470
16	722
16	737
16	796
16	989
17	393
17	729
17	785
17	802
17	823
17	989
18	12
18	94
18	753
18	944
18	984
18	994
19	289
19	605
19	889
19	992
19	994
19	1000
20	191
20	692
20	858
20	967
20	970
20	1000
21	53
21	79
21	87
21	285
21	338
21	963
22	659
22	908
22	944
22	969
22	972
22	984
23	622
23	699
23	774
23	830
23	981
23	985
24	766
24	962
24	975
24	980
24	994
24	1000
25	745
25	895
25	915
25	937
25	968
25	980
26	314
26	578
26	812
26	936
26	972
26	984
27	62
27	126
27	921
27	943
27	947
27	950
28	426
28	935
28	944
28	972
28	984
28	995
29	52
29	92
29	757
29	873
29	935
29	984
30	172
30	405
30	850
30	938
30	955
30	1000
31	341
31	483
31	873
31	936
31	979
31	984
32	320
32	353
32	465
32	476
32	497
32	988
33	152
33	216
33	255
33	295
33	918
33	992
34	319
34	885
34	907
34	949
34	970
34	973
35	666
35	879
35	952
35	968
35	975
35	979
36	857
36	913
36	936
36	941
36	945
36	985
37	340
37	515
37	879
37	899
37	979
37	996
38	770
38	822
38	825
38	895
38	900
38	984
39	316
39	605
39	976
39	993
39	998
39	999
40	320
40	452
40	870
40	925
40	959
40	979
41	897
41	978
41	983
41	984
41	987
41	988
42	891
42	903
42	964
42	982
42	987
42	997
43	714
43	876
43	891
43	976
43	983
43	992
44	226
44	486
44	621
44	872
44	878
44	934
45	813
45	947
45	966
45	986
45	993
45	999
46	157
46	528
46	687
46	738
46	921
46	947
47	343
47	818
47	986
47	993
47	998
47	999
48	537
48	689
48	781
48	868
48	907
48	924
49	114
49	248
49	536
49	765
49	868
49	907
50	151
50	158
50	262
50	737
50	814
50	914
51	424
51	709
51	759
51	905
51	941
51	945
52	29
52	852
52	873
52	934
52	963
52	984
53	21
53	113
53	285
53	338
53	585
53	793
54	571
54	881
54	925
54	959
54	996
54	998
55	634
55	848
55	976
55	986
55	989
55	999
56	643
56	644
56	672
56	920
56	941
56	945
57	82
57	611
57	960
57	965
57	988
57	997
58	493
58	782
58	862
58	867
58	976
58	982
59	762
59	961
59	976
59	986
59	998
59	999
60	575
60	675
60	940
60	981
60	988
60	992
61	159
61	211
61	282
61	304
61	425
61	965
62	27
62	608
62	739
62	921
62	947
62	981
63	117
63	271
63	296
63	389
63	821
63	903
64	565
64	801
64	974
64	989
64	998
64	999
65	312
65	640
65	697
65	760
65	779
65	978
66	214
66	380
66	537
66	781
66	988
66	992
67	815
67	961
67	962
67	971
67	976
67	998
68	753
68	768
68	840
68	955
68	975
68	1000
69	451
69	577
69	722
69	726
69	799
69	926
70	866
70	874
70	886
70	938
70	975
70	991
71	454
71	604
71	605
71	796
71	814
71	989
72	428
72	656
72	679
72	749
72	811
72	867
73	11
73	98
73	173
73	732
73	890
73	980
74	352
74	519
74	710
74	738
74	947
74	983
75	807
75	946
75	962
75	977
75	980
75	995
76	797
76	843
76	889
76	973
76	982
76	996
77	87
77	312
77	379
77	612
77	617
77	634
78	496
78	726
78	828
78	836
78	994
78	1000
79	21
79	113
79	269
79	285
79	338
79	973
80	483
80	910
80	950
80	965
80	983
80	997
81	356
81	821
81	932
81	976
81	994
81	1000
82	57
82	845
82	969
82	980
82	991
82	1000
83	141
83	267
83	356
83	442
83	635
83	751
84	821
84	823
84	958
84	989
84	998
84	999
85	727
85	935
85	936
85	972
85	984
85	995
86	329
86	478
86	877
86	911
86	946
86	995
87	21
87	77
87	147
87	292
87	374
87	476
88	102
88	807
88	946
88	962
88	973
88	995
89	429
89	556
89	687
89	838
89	927
89	950
90	260
90	556
90	826
90	940
90	988
90	997
91	774
91	876
91	881
91	984
91	988
91	990
92	29
92	526
92	778
92	798
92	915
92	937
93	748
93	890
93	904
93	955
93	982
93	1000
94	18
94	847
94	893
94	935
94	984
94	1000
