degree distribution (probability density function of the degree in logarithmic bins) 
6.78534	0.168902
9.82081	0.0555521
13.4701	0.0312494
18.3095	0.0142266
24.5385	0.00959398
34.9153	0.00527035
48.5	0.00207597
65.4783	0.00108363
87.3529	0.000581684
120.389	0.000447295

degree distribution (degree-occurrences) 
6	0.177
7	0.11
8	0.095
9	0.079
10	0.046
11	0.048
12	0.031
13	0.039
14	0.034
15	0.03
16	0.015
17	0.017
18	0.011
19	0.019
20	0.012
21	0.01
22	0.02
23	0.013
24	0.012
25	0.01
26	0.004
27	0.003
28	0.012
29	0.004
30	0.006
31	0.005
32	0.004
33	0.008
34	0.008
35	0.002
36	0.005
37	0.005
38	0.004
39	0.006
40	0.006
41	0.001
42	0.001
43	0.004
44	0.002
45	0.002
46	0.003
47	0.002
48	0.003
49	0.002
50	0.001
51	0.001
52	0.001
53	0.002
54	0.002
55	0.002
56	0.003
57	0.003
58	0.002
59	0.003
64	0.003
65	0.001
66	0.001
67	0.001
70	0.002
71	0.001
72	0.002
74	0.003
75	0.001
80	0.004
82	0.001
83	0.001
84	0.001
85	0.001
86	0.003
89	0.002
91	0.001
97	0.001
103	0.001
104	0.001
107	0.001
108	0.001
109	0.002
113	0.002
114	0.001
116	0.001
120	0.002
121	0.001
125	0.001
126	0.002
127	0.001
133	0.002
147	0.001

