degree distribution (probability density function of the degree in logarithmic bins) 
6.80759	0.162352
9.90244	0.0523324
13.281	0.0280033
18.1279	0.0144351
25.0889	0.0109562
34.5283	0.00467939
48.3462	0.00332976
66.2903	0.00143969
93.0556	0.000606283
126.75	0.000390858

degree distribution (degree-occurrences) 
6	0.167
7	0.106
8	0.096
9	0.062
10	0.056
11	0.046
12	0.045
13	0.025
14	0.023
15	0.028
16	0.024
17	0.013
18	0.013
19	0.013
20	0.01
21	0.013
22	0.017
23	0.009
24	0.012
25	0.013
26	0.011
27	0.013
28	0.008
29	0.007
30	0.005
31	0.005
32	0.007
33	0.01
34	0.003
35	0.003
36	0.003
37	0.004
38	0.004
39	0.006
40	0.001
41	0.002
42	0.003
43	0.008
44	0.003
45	0.002
46	0.005
47	0.002
48	0.002
49	0.006
50	0.003
51	0.005
52	0.002
53	0.002
54	0.004
55	0.003
56	0.002
57	0.001
58	0.005
60	0.001
61	0.004
62	0.003
64	0.003
65	0.001
69	0.001
70	0.001
71	0.002
72	0.001
73	0.001
74	0.002
75	0.001
78	0.004
79	0.001
80	0.001
81	0.001
82	0.001
84	0.002
86	0.001
88	0.001
93	0.001
94	0.001
96	0.001
100	0.002
102	0.001
105	0.002
108	0.002
112	0.002
118	0.001
119	0.002
120	0.001
122	0.002
124	0.001
126	0.001
127	0.002
138	0.001
144	0.001
149	0.002

