1	2273
1	4299
1	4516
1	5494
1	6003
1	6321
2	5397
2	7710
2	7723
2	7765
2	7917
2	7991
3	7372
3	7579
3	7939
3	7949
3	7955
3	7995
4	5185
4	7305
4	7671
4	7717
4	7764
4	7849
5	3490
5	7087
5	7241
5	7653
5	7869
5	7877
6	6188
6	7461
6	7642
6	7709
6	7780
6	7873
7	4833
7	5051
7	5938
7	7148
7	7236
7	7693
8	2954
8	6926
8	7563
8	7580
8	7793
8	7804
9	3319
9	6180
9	6457
9	7755
9	7766
9	7888
10	5913
10	7138
10	7272
10	7556
10	7862
10	7972
11	5941
11	6516
11	6626
11	6951
11	7470
11	7853
12	1974
12	4237
12	7526
12	7707
12	7711
12	7729
13	4152
13	4301
13	4937
13	5427
13	6685
13	7652
14	1651
14	5264
14	5715
14	5865
14	5958
14	7637
15	1078
15	7496
15	7707
15	7789
15	7869
15	7877
16	7223
16	7419
16	7636
16	7670
16	7758
16	7820
17	2226
17	7781
17	7832
17	7884
17	7898
17	7981
18	2438
18	6941
18	7567
18	7623
18	7721
18	7746
19	992
19	2601
19	3406
19	4050
19	4624
19	7865
20	7102
20	7794
20	7842
20	7868
20	7973
20	7987
21	2725
21	3510
21	6348
21	6563
21	7229
21	7940
22	7383
22	7656
22	7850
22	7873
22	7901
22	7924
23	146
23	248
23	1695
23	1762
23	2790
23	7100
24	4289
24	7941
24	7951
24	7997
24	7998
24	7999
25	2250
25	5292
25	5515
25	6969
25	7384
25	7410
26	6763
26	7512
26	7591
26	7830
26	7864
26	7926
27	176
27	4629
27	6274
27	6486
27	7332
27	7757
28	2106
28	4263
28	6786
28	7035
28	7852
28	7889
29	6359
29	7479
29	7932
29	7956
29	7965
29	7981
30	545
30	4487
30	4699
30	5639
30	6932
30	7003
31	871
31	1770
31	2341
31	2484
31	6551
31	6741
32	4793
32	7248
32	7656
32	7665
32	7783
32	7894
33	1348
33	2661
33	7752
33	7775
33	7811
33	7867
34	6145
34	6839
34	7788
34	7884
34	7895
34	7898
35	6894
35	7231
35	7237
35	7324
35	7341
35	7878
36	7336
36	7695
36	7799
36	7830
36	7867
36	7926
37	1331
37	7684
37	7813
37	7939
37	7980
37	7995
38	5678
38	7637
38	7794
38	7818
38	7822
38	7886
39	5124
39	5550
39	6714
39	6946
39	7121
39	7817
40	5935
40	6689
40	7904
40	7914
40	7959
40	7970
41	5551
41	7315
41	7351
41	7554
41	7643
41	7768
42	2877
42	5619
42	7264
42	7367
42	7778
42	7874
43	6305
43	7288
43	7738
43	7743
43	7949
43	7995
44	3857
44	5280
44	7612
44	7732
44	7880
44	7969
45	6284
45	6588
45	6988
45	7876
45	7885
45	7903
46	4105
46	6762
46	6797
46	7227
46	7302
46	7659
47	1673
47	7199
47	7585
47	7642
47	7761
47	7850
48	1099
48	1202
48	2212
48	2898
48	3049
48	4348
49	6212
49	7254
49	7318
49	7431
49	7604
49	7856
50	5849
50	6376
50	7446
50	7882
50	7946
50	7950
51	5060
51	6949
51	7787
51	7822
51	7836
51	7886
52	4777
52	6177
52	7033
52	7132
52	7744
52	7747
53	1747
53	6338
53	6659
53	7006
53	7863
53	7909
54	6987
54	7569
54	7604
54	7778
54	7874
54	7974
55	6953
55	7651
55	7777
55	7802
55	7843
55	7896
56	6186
56	7420
56	7427
56	7712
56	7764
56	7849
57	552
57	7697
57	7940
57	7968
57	7986
57	8000
58	7110
58	7297
58	7563
58	7580
58	7586
58	7793
59	3879
59	7523
59	7947
59	7956
59	7965
59	7981
60	4000
60	6744
60	7371
60	7494
60	7935
60	7983
61	4283
61	4760
61	7230
61	7794
61	7842
61	7973
62	5168
62	5239
62	7796
62	7925
62	7952
62	7978
63	3526
63	4950
63	5112
63	5472
63	7814
63	7980
64	573
64	1507
64	2560
64	6714
64	6946
64	7121
65	618
65	2787
65	6929
65	7430
65	7863
65	7909
66	7476
66	7736
66	7811
66	7857
66	7867
66	7939
67	5776
67	5797
67	6643
67	6722
67	7160
67	7490
68	6159
68	6943
68	7556
68	7649
68	7762
68	7972
69	5911
69	7293
69	7538
69	7784
69	7806
69	7851
70	6035
70	6362
70	6543
70	6915
70	7605
70	7626
71	467
71	2163
71	7500
71	7511
71	7654
71	7839
72	5766
72	6672
72	7929
72	7946
72	7987
72	7992
73	2267
73	3087
73	7509
73	7917
73	7929
73	7954
74	6062
74	7667
74	7671
74	7712
74	7764
74	7878
75	4892
75	7067
75	7526
75	7707
75	7711
75	7945
76	2538
76	7630
76	7655
76	7844
76	7879
76	7937
77	2332
77	5697
77	6334
77	7564
77	7759
77	7815
78	549
78	1057
78	7491
78	7590
78	7875
78	7910
79	3544
79	6610
79	7031
79	7057
79	7559
79	7885
80	4372
80	5244
80	6656
80	6667
80	7263
80	7870
81	1152
81	2650
81	6504
81	6561
81	7614
81	7846
82	146
82	248
82	1695
82	1762
82	6442
82	7847
83	5012
83	6266
83	7381
83	7414
83	7635
83	7713
84	7598
84	7657
84	7922
84	7933
84	7998
84	7999
85	1856
85	3485
85	5334
85	5907
85	6191
85	7885
86	7284
86	7439
86	7716
86	7833
86	7927
86	7936
87	7072
87	7938
87	7943
87	7951
87	7998
87	7999
88	4915
88	4986
88	7330
88	7406
88	7584
88	7759
89	6481
89	7700
89	7821
89	7939
89	7955
89	7995
90	6101
90	7079
90	7224
90	7305
90	7717
90	7728
91	4154
91	6714
91	6946
91	7121
91	7872
91	7920
92	181
92	6328
92	7125
92	7772
92	7959
92	7970
93	6313
93	6961
93	7467
93	7714
93	7796
93	7805
94	1391
94	2501
94	7944
94	7968
94	7986
94	8000
95	7293
95	7606
95	7757
95	7806
95	7910
95	7985
96	7283
96	7827
96	7930
96	7933
96	7979
96	7988
97	1109
97	6571
97	6917
97	7430
97	7581
97	7909
98	5487
98	7377
98	7613
98	7760
98	7853
98	7952
99	1080
99	7593
99	7774
99	7833
99	7936
99	7989
100	3358
100	7056
100	7590
100	7806
100	7875
100	7910
101	3071
101	7290
101	7297
101	7461
101	7855
101	7901
102	5969
102	7498
102	7672
102	7686
102	7861
102	7871
103	1058
103	4376
103	4826
103	6673
103	7187
103	7254
104	7101
104	7603
104	7619
104	7788
104	7895
104	7898
105	214
105	846
105	3252
105	4705
105	4776
105	5243
106	4829
106	7661
106	7669
106	7920
106	7960
106	7977
107	6930
107	7418
107	7789
107	7869
107	7877
107	7960
108	970
108	1840
108	2100
108	3608
108	3743
108	7566
109	3576
109	6660
109	6683
109	7324
109	7650
109	7878
110	2359
110	5220
110	7601
110	7814
110	7851
110	7975
111	5971
111	7394
111	7742
111	7768
111	7805
111	7840
112	4965
112	6004
112	6643
112	6871
112	6922
112	7349
113	7499
113	7512
113	7558
113	7607
113	7830
113	7926
114	1756
114	2185
114	7667
114	7717
114	7764
114	7849
115	2164
115	7418
115	7789
115	7869
115	7877
115	7955
116	5797
116	6058
116	6163
116	7304
116	7397
116	7713
117	3173
117	4757
117	7544
117	7860
117	7866
117	7897
118	6893
118	7058
118	7095
118	7771
118	7885
118	7903
119	7372
119	7825
119	7956
119	7965
119	7981
119	7997
120	5321
120	5766
120	7618
120	7780
120	7873
120	7901
121	6273
121	7403
121	7921
121	7934
121	7976
121	7983
122	3665
122	6935
122	7419
122	7636
122	7657
122	7710
123	3093
123	6566
123	7170
123	7968
123	7986
123	8000
124	2459
124	6511
124	6589
124	7601
124	7851
124	7991
125	5513
125	6410
125	7346
125	7359
125	7534
125	7691
126	2108
126	4297
126	5010
126	6538
126	6978
126	7688
127	383
127	6578
127	7886
127	7905
127	7941
127	7974
128	1919
128	7155
128	7944
128	7968
128	7986
128	8000
129	5647
129	5756
129	5818
129	5857
129	7384
129	7620
130	755
130	932
130	1925
130	7503
130	7798
130	7856
131	6836
131	7102
131	7249
131	7359
131	7534
131	7691
132	752
132	6608
132	7193
132	7294
132	7819
132	7831
133	863
133	7577
133	7721
133	7887
133	7953
133	7971
134	517
134	1062
134	1833
134	2789
134	6979
134	7892
135	5431
135	5541
135	5789
135	6714
135	6946
135	7121
136	1019
136	5166
136	6732
136	7474
136	7487
136	7576
137	6891
137	7557
137	7621
137	7646
137	7679
137	7881
138	2972
138	5584
138	6760
138	6843
138	7791
138	7939
139	4229
139	4456
139	5609
139	5668
139	6052
139	7773
140	2827
140	3650
140	4969
140	5534
140	6646
140	7339
141	5119
141	6410
141	7444
141	7741
141	7861
141	7871
142	3865
142	7855
142	7947
142	7956
142	7965
142	7981
143	6468
143	7633
143	7842
143	7902
143	7957
143	7973
144	3275
144	3512
144	3718
144	4397
144	4493
144	7035
145	3554
145	5037
145	6924
145	7177
145	7237
145	7650
146	23
146	82
146	1695
146	1762
146	2074
146	7212
147	6192
147	6802
147	7331
147	7413
147	7436
147	7698
148	2229
148	3005
148	7389
148	7546
148	7644
148	7846
149	4651
149	7673
149	7794
149	7868
149	7908
149	7957
150	1226
150	1563
150	1993
150	2069
150	6729
150	7880
151	2120
151	6657
151	7113
151	7138
151	7513
151	7972
152	1806
152	7057
152	7058
152	7751
152	7876
152	7985
153	5574
153	7296
153	7493
153	7506
153	7798
153	7856
154	474
154	5791
154	5978
154	6484
154	7282
154	7404
155	1231
155	6968
155	7488
155	7883
155	7899
155	7907
156	204
156	1896
156	3358
156	7299
156	7615
156	7774
157	3461
157	3760
157	5604
157	7344
157	7819
157	7937
158	3422
158	4193
158	4967
158	6527
158	6721
158	6745
159	5325
159	6557
159	7126
159	7314
159	7455
159	7602
160	1504
160	5167
160	7136
160	7541
160	7792
160	7801
161	1942
161	2104
161	4312
161	4568
161	4614
161	4674
162	2760
162	4832
162	6496
162	6756
162	7330
162	7908
163	5784
163	6343
163	6568
163	7526
163	7707
163	7842
164	650
164	7107
164	7122
164	7221
164	7238
164	7271
165	7141
165	7680
165	7727
165	7863
165	7879
165	7909
166	2097
166	2217
166	4515
166	4999
166	5865
166	6262
167	2855
167	5689
167	7563
167	7793
167	7804
167	7808
168	656
168	5985
168	7107
168	7221
168	7271
168	7549
169	5958
169	6293
169	7823
169	7911
169	7962
169	7988
170	858
170	6764
170	7922
170	7933
170	7997
170	7998
171	6711
171	6811
171	6814
171	7090
171	7590
171	7740
172	5533
172	7552
172	7631
172	7772
172	7914
172	7970
173	1714
173	5512
173	7508
173	7682
173	7712
173	7918
174	959
174	3534
174	5353
174	7465
174	7468
174	7878
175	6432
175	6554
175	6874
175	7261
175	7597
175	7935
176	27
176	6520
176	7229
176	7384
176	7543
176	7737
177	3682
177	4844
177	5002
177	5356
177	5401
177	7911
178	2941
178	4139
178	5855
178	7359
178	7534
178	7691
179	3896
179	5644
179	6977
179	7155
179	7182
179	7464
180	426
180	1483
180	4653
180	4862
180	5487
180	6496
181	92
181	7209
181	7454
181	7567
181	7721
181	7746
182	827
182	7628
182	7828
182	7829
182	7859
182	7881
183	5699
183	6507
183	7984
183	7985
183	7989
183	7994
184	2578
184	6553
184	7132
184	7747
184	7918
184	7945
185	3224
185	5346
185	6848
185	7777
185	7837
185	7843
186	3825
186	6927
186	7654
186	7770
186	7839
186	7892
187	2413
187	2664
187	4221
187	4572
187	5047
187	5479
188	7500
188	7533
188	7563
188	7793
188	7839
188	7892
189	5564
189	6032
189	6153
189	6616
189	6981
189	7219
190	4156
190	7498
190	7984
190	7985
190	7989
190	7994
191	2529
191	6253
191	6754
191	7288
191	7688
191	7888
192	5977
192	6858
192	7017
192	7289
192	7381
192	7945
193	3689
193	5116
193	7722
193	7841
193	7844
193	7879
194	6517
194	6806
194	7016
194	7323
194	7385
194	7594
195	5213
195	5305
195	5422
195	6326
195	6881
195	7838
196	272
196	581
196	589
196	1450
196	1773
196	6367
197	4587
197	7365
197	7672
197	7686
197	7861
197	7871
198	3677
198	6365
198	7006
198	7257
198	7810
198	7935
199	2771
199	6961
199	7499
199	7882
199	7950
199	7992
200	4750
200	6043
200	6073
200	6186
200	6352
200	7221
201	7234
201	7682
201	7747
201	7884
201	7890
201	7945
202	2307
202	7557
202	7913
202	7944
202	7968
202	8000
203	3633
203	4513
203	5071
203	6246
203	6478
203	7888
204	156
204	4157
204	5413
204	7487
204	7611
204	7615
205	1576
205	1675
205	2528
205	3539
205	3570
205	7644
206	3724
206	5708
206	5839
206	7559
206	7749
206	7885
207	3800
207	5213
207	6106
207	7524
207	7707
207	7729
208	1399
208	4567
208	5473
208	5490
208	6488
208	6563
209	4440
209	6822
209	7200
209	7345
209	7739
209	7805
210	1972
210	2188
210	3230
210	3321
210	3513
210	7989
211	7262
211	7503
211	7719
211	7797
211	7856
211	7965
212	6417
212	7107
212	7122
212	7221
212	7271
212	7930
213	3657
213	7161
213	7486
213	7523
213	7685
213	7847
214	105
214	2769
214	5243
214	5420
214	7590
214	7783
215	440
215	3415
215	6824
215	7407
215	7441
215	7465
216	3799
216	6683
216	7946
216	7950
216	7954
216	7992
217	3183
217	3615
217	4289
217	7546
217	7889
217	7993
218	1527
218	2645
218	2939
218	4797
218	4814
218	7520
219	3334
219	4108
219	7668
219	7841
219	7954
219	7992
220	3471
220	3650
220	4489
220	4969
220	5534
220	6540
221	5043
221	6632
221	7619
221	7914
221	7959
221	7970
222	4141
222	6770
222	7572
