1	459
1	1438
1	1833
1	1959
1	3116
1	4478
2	5115
2	5159
2	5173
2	5255
2	5649
2	5729
3	1995
3	3345
3	3410
3	3606
3	3734
3	4522
4	2913
4	3414
4	5533
4	5691
4	5715
4	5735
5	5001
5	5390
5	5605
5	5620
5	5739
5	6000
6	3758
6	4652
6	5907
6	5913
6	5940
6	5953
7	5157
7	5508
7	5609
7	5695
7	5697
7	5732
8	568
8	4197
8	4426
8	4639
8	4823
8	5717
9	179
9	3911
9	4090
9	4255
9	4376
9	5489
10	3427
10	4760
10	5318
10	5500
10	5733
10	5878
11	2919
11	3605
11	3609
11	4052
11	4309
11	5816
12	4820
12	5530
12	5608
12	5631
12	5716
12	5916
13	169
13	3658
13	3660
13	3930
13	5428
13	5449
14	1742
14	2189
14	2226
14	2511
14	2898
14	5706
15	4586
15	5344
15	5420
15	5467
15	5973
15	5993
16	32
16	5044
16	5093
16	5639
16	5640
16	5778
17	3937
17	4683
17	5287
17	5587
17	5657
17	5844
18	4971
18	5046
18	5394
18	5440
18	5466
18	5813
19	357
19	1023
19	1235
19	3305
19	5590
19	5911
20	722
20	1887
20	3301
20	5618
20	5633
20	5705
21	2011
21	4345
21	5196
21	5238
21	5388
21	5629
22	3690
22	5842
22	5866
22	5955
22	5988
22	5997
23	4529
23	4942
23	5806
23	5877
23	5887
23	5993
24	310
24	1775
24	3517
24	4236
24	5496
24	5508
25	930
25	3447
25	4561
25	5749
25	5970
25	5975
26	3005
26	3492
26	4320
26	5280
26	5470
26	5541
27	1764
27	4144
27	5928
27	5944
27	5979
27	5982
28	2364
28	5292
28	5335
28	5803
28	5915
28	5956
29	1672
29	4692
29	5884
29	5927
29	5930
29	5946
30	3320
30	4278
30	5536
30	5979
30	5982
30	5998
31	1018
31	5720
31	5807
31	5937
31	5974
31	5996
32	16
32	5091
32	5264
32	5284
32	5340
32	5926
33	3622
33	5399
33	5570
33	5638
33	5794
33	5798
34	3010
34	3901
34	5231
34	5319
34	5578
34	5832
35	2082
35	2117
35	4455
35	4716
35	4853
35	5025
36	2137
36	2847
36	2951
36	3104
36	3340
36	3933
37	4036
37	5869
37	5907
37	5908
37	5940
37	5953
38	4066
38	5697
38	5889
38	5897
38	5919
38	5932
39	4112
39	4842
39	5744
39	5808
39	5823
39	5850
40	2836
40	5232
40	5891
40	5904
40	5911
40	5949
41	5655
41	5855
41	5906
41	5923
41	5957
41	6000
42	854
42	3114
42	3664
42	3926
42	4317
42	4439
43	3786
43	5840
43	5870
43	5984
43	5989
43	5995
44	169
44	3930
44	4295
44	5474
44	5792
44	5816
45	4385
45	4524
45	5585
45	5601
45	5602
45	5650
46	171
46	4261
46	4473
46	4618
46	4740
46	4759
47	3203
47	3766
47	5104
47	5752
47	5905
47	5920
48	2323
48	3204
48	5944
48	5979
48	5982
48	5998
49	284
49	1785
49	1797
49	2058
49	2241
49	5831
50	4511
50	5031
50	5817
50	5976
50	5983
50	5990
51	3719
51	5506
51	5522
51	5916
51	5983
51	5990
52	3042
52	4336
52	5008
52	5265
52	5629
52	5667
53	5499
53	5632
53	5924
53	5946
53	5958
53	5974
54	3773
54	5131
54	5403
54	5609
54	5814
54	5821
55	500
55	2556
55	4226
55	5008
55	5388
55	5629
56	1107
56	4386
56	5173
56	5729
56	5775
56	5864
57	5671
57	5685
57	5906
57	5910
57	5957
57	6000
58	1281
58	5947
