degree distribution (probability density function of the degree in logarithmic bins) 
6.82497	0.162132
9.87397	0.0578103
13.41	0.0276561
18.2673	0.0173724
25.0405	0.00900842
34.698	0.00516498
47.9384	0.00225186
67.3542	0.0011146
91.5917	0.000673647
126.149	0.000382715

degree distribution (degree-occurrences) 
6	0.158333
7	0.116333
8	0.0938333
9	0.0736667
10	0.0566667
11	0.0508333
12	0.0343333
13	0.03
14	0.027
15	0.0281667
16	0.0226667
17	0.0166667
18	0.0175
19	0.0185
20	0.0133333
21	0.0148333
22	0.0121667
23	0.00966667
24	0.0106667
25	0.01
26	0.0101667
27	0.01
28	0.006
29	0.00533333
30	0.007
31	0.006
32	0.006
33	0.0055
34	0.00666667
35	0.00433333
36	0.00416667
37	0.00433333
38	0.00483333
39	0.002
40	0.00433333
41	0.00333333
42	0.00233333
43	0.005
44	0.0035
45	0.0025
46	0.0035
47	0.00216667
48	0.00116667
49	0.00216667
50	0.00166667
51	0.00133333
52	0.00216667
53	0.00216667
54	0.00183333
55	0.00183333
56	0.00183333
57	0.001
58	0.001
59	0.0015
60	0.0015
61	0.0015
62	0.000833333
63	0.00116667
64	0.001
65	0.000666667
66	0.0015
67	0.000666667
68	0.000833333
69	0.001
70	0.0005
71	0.00133333
72	0.000833333
73	0.00116667
74	0.00133333
75	0.001
76	0.00183333
77	0.00116667
78	0.000666667
79	0.00116667
80	0.0005
81	0.00133333
82	0.000833333
83	0.000833333
84	0.000833333
85	0.001
86	0.000333333
87	0.000666667
88	0.000666667
89	0.000833333
90	0.000666667
91	0.000833333
92	0.000833333
93	0.000666667
94	0.0005
95	0.001
96	0.000333333
97	0.000666667
98	0.000833333
99	0.000166667
100	0.000166667
101	0.0005
102	0.000666667
103	0.000833333
104	0.000333333
105	0.000833333
106	0.000333333
107	0.000166667
108	0.000666667
109	0.000833333
110	0.0005
111	0.0005
112	0.000833333
113	0.000833333
114	0.000333333
115	0.000333333
116	0.000666667
117	0.000166667
118	0.0005
119	0.000333333
120	0.0005
121	0.000166667
122	0.000333333
124	0.0005
125	0.000833333
126	0.000166667
127	0.000166667
128	0.000333333
129	0.0005
130	0.0005
131	0.000833333
133	0.000166667
134	0.000333333
135	0.000166667
136	0.000333333
137	0.0005
138	0.000166667
139	0.000833333
140	0.000166667
141	0.000166667
143	0.000166667
144	0.000333333
145	0.0005
146	0.000166667
147	0.0005
148	0.000333333
149	0.000166667

